"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-05-16",,,,,"0.01",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-05-19",,,,,"0.06",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-05-20",,,,,"0.00",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-05-22",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-05-23",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-05-24",,,,,"1.11",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-05-31",,,,,"0.15",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-01",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-02",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-03",,,,,"0.24",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-04",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-05",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-06",,,,,"0.05",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-07",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-09",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-10",,,,,"0.22",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-11",,,,,"0.36",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-12",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-13",,,,,"0.62",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-14",,,,,"0.04",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-15",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-16",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-17",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-19",,,,,"0.08",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-20",,,,,"0.01",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-21",,,,,"0.05",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-22",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-23",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-24",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-25",,,,,"0.89",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-27",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-28",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-29",,,,,"0.92",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-06-30",,,,,"0.16",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-01",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-02",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-03",,,,,"0.28",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-04",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-05",,,,,"0.06",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-06",,,,,"0.00",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-07",,,,,"0.69",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-08",,,,,"0.22",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-09",,,,,"2.02",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-10",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-11",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-12",,,,,"1.07",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-13",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-14",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-15",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-16",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-18",,,,,"0.40",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-19",,,,,"0.00",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-20",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-21",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-22",,,,,"0.07",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-23",,,,,"0.81",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-24",,,,,"0.06",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-25",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-26",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-27",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-28",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-30",,,,,"0.08",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-07-31",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-01",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-02",,,,,"0.01",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-03",,,,,"0.01",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-04",,,,,"0.67",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-05",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-06",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-07",,,,,"0.84",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-08",,,,,"0.43",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-09",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-10",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-11",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-12",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-13",,,,,"0.00",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-14",,,,,"0.05",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-15",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-16",,,,,"0.03",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-17",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-18",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-19",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-20",,,,,"0.00",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-21",,,,,"0.20",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-22",,,,,"0.84",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-23",,,,,"0.01",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-24",,,,,"0.20",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-25",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-26",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-27",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-28",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-29",,,,,"0.04",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-30",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-08-31",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-01",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-03",,,,,"0.01",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-04",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-05",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-06",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-07",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-08",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-09",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-10",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-11",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-12",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-13",,,,,"0.17",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-14",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-15",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-16",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-17",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-18",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-19",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-20",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-21",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-22",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-23",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-24",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-25",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-26",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-27",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-28",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-29",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-09-30",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-01",,,,,"0.09",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-02",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-03",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-04",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-05",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-06",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-07",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-08",,,,,"0.04",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-09",,,,,"0.06",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-10",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-14",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-15",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-16",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-17",,,,,"1.34",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-18",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-19",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-20",,,,,"0.18",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-21",,,,,"1.46",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-22",,,,,"0.01",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-23",,,,,"0.53",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-24",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-25",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-26",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-27",,,,,"0.64",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-28",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-29",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-30",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-10-31",,,,,"0.62",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-11-01",,,,,"1.02",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-11-02",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-11-03",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-11-04",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-11-05",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-11-06",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-11-07",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-11-15",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-11-16",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-11-17",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-11-22",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-11-23",,,,,"0.10",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-11-24",,,,,"0.73",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-11-25",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-11-26",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-11-27",,,,,"0.02",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-11-28",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-11-29",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-11-30",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-01",,,,,"0.04",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-02",,,,,"0.40",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-03",,,,,"0.07",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-04",,,,,"0.00",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-05",,,,,"0.00",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-06",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-07",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-08",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-09",,,,,"0.00",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-10",,,,,"0.62",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-13",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-14",,,,,"0.30",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-15",,,,,"0.10",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-17",,,,,"0.67",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-18",,,,,"0.01",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-19",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-20",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-21",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-22",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-23",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-24",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-25",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-27",,,,,"0.00",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-28",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-29",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-30",,,,,"0.58",,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","2019-12-31",,,,,"0.13",,,,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-01",,,,,"0.77",,,,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-02",,,,,"0.01",,,,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-03",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-04",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-05",,,,,"0.19",,,,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-06",,,,,"0.04",,,,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-07",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-08",,,,,"0.15",,,,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-09",,,,,"0.17",,,,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-10",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-11",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-12",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-13",,,,,"0.26","3.5","3.5",,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-14",,,,,"0.01","0.1","3.0",,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-15",,,,,"0.00","0.0","2.0",,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-16",,,,,"0.00","0.0","2.0",,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-17",,,,,"0.00","0.0","1.5",,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-18",,,,,"0.07","1.3","3.0",,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-19",,,,,"0.00","0.0","1.0",,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-20",,,,,"1.49","0.0","0.0",,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-21",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-22",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-23",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-24",,,,,"0.48",,,,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-25",,,,,"0.74",,,,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-26",,,,,"0.00","0.0",,,,,,,,,,,,
"US1MDBL0013","JACKSONVILLE 1.5 NE, MD US","2019-01-27",,,,,"0.00","0.0",,,,,,,,,,,,
